ID,类型,类型枚举,子类型,装备部位,名称(简中),名称(繁中),名称(英文),名称(日文),名称(韩文),描述(简中),描述(繁中),描述(英文),简短描述(简中),买价,卖价,积分价,堆叠上限,职业限制,物品标记,技能ID,图标,排序分类,掉落率,Group,NameId,ItemTipId,属性:Str,属性:Dex,属性:Mind,属性:Con,属性:MaxHp,属性:MaxMp,属性:Defense,属性:Stamina,属性:Speed,属性:Move,属性:PhysicalAttack,属性:MagicAttack,属性:FireRes,属性:WaterRes,属性:AirRes,属性:EarthRes,属性:MindRes,属性:IgnoreResist,属性:PhysicalHitRatio,属性:MagicHitRatio,属性:AttackRange,属性:StaminaRatio,属性:MpCostRatio,属性:DodgeRatio,属性:AttackBackRatio,属性:CriticalRatio,属性:StealRatio,属性:ExpRatio,属性:GoldRatio,属性:PhysicalDR,属性:FireDR,属性:WaterDR,属性:AirDR,属性:EarthDR,属性:MindDR,属性:PhysicalRatio,属性:DefenseRatio,属性:AtkDamageRatio,属性:DefDamageRatio,属性:MaxHPRatio,属性:MaxMPRatio
176,装备,Equip,Jewelry,Amulet1,逆十字,逆十字,Inverted Cross,逆十字,역십자,魔法消耗减半#戴着它施法很省力，让你的法术更有威胁感,魔法消耗減半#戴著它施法很省力，讓你的法術更有威脅感,MP Cost Halved#Makes casting easier and gives your Magic a more threatening edge.,魔法消耗减半#戴着它施法很省力，让你的法术更有威胁感,8000,4000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2007,"item_4,item_icon_164",0,0,0,560,12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,装备,Equip,Jewelry,Amulet1,深红之瞳,深紅之瞳,Crimson Eye,深紅の瞳,진홍의 눈동자,免疫魔法封印#深红如血的瞳孔，敌人还没攻击就先跑了,免疫魔法封印#深紅如血的瞳孔，敵人還沒攻擊就先跑了,"Immune to Silence#With pupils as crimson as blood, enemies run before they can even attack.",免疫魔法封印#深红如血的瞳孔，敌人还没攻击就先跑了,8000,4000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2008,"item_4,item_icon_165",0,0,0,561,12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,装备,Equip,Jewelry,Amulet1,冰心石,冰心石,Frostheart Stone,氷心石,빙심석,免疫衰弱 #冰冷的力量让你不受衰弱影响，让你的意志坚如寒冰,免疫衰弱 #冰冷的力量讓你不受衰弱影響，讓你的意志堅如寒冰,"Immune to Weakness#Its icy power keeps Weakness at bay, making your will as solid as ice.",免疫衰弱 #冰冷的力量让你不受衰弱影响，让你的意志坚如寒冰,8000,4000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2009,"item_4,item_icon_166",0,0,0,562,12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,装备,Equip,Jewelry,Amulet1,隐密之轮,隱密之輪,Veil Ring,秘密の輪,은밀한 고리,敏捷+5／爆击率+10%#职业限制:盗贼 #戴上后动作敏捷又狠准，就像专业的暗杀者#仅限汉克斯使用,敏捷+5／爆擊率+10%#職業限制:盜賊 #戴上後動作敏捷又狠準，就像專業的暗殺者#僅限漢克斯使用,"Speed+5／Crit Rate+10%#Wearing it makes you swift and deadly, like a professional Assassin.#Class:Thief#Hanks only",敏捷+5／爆击率+10%#职业限制:盗贼 #戴上后动作敏捷又狠准，就像专业的暗杀者#仅限汉克斯使用,4000,2000,0,999,Thief|Assassin|ImperialAssassin,NotUse,,"item_4,item_icon_167",0,0,0,563,12178,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,装备,Equip,Jewelry,Amulet1,龙鳞,龍鱗,Dragon Scale,竜の鱗,용린,防+8／四属性抗力+5% #属性防护超实用，但看起来像大号鱼鳞片,防+8／四屬性抗力+5% #屬性防護超實用，但看起來像大號魚鱗片,"DEF+8／Four Element RES+5%#Extremely useful elemental protection, though it looks like an oversized fish scale.",防+8／四属性抗力+5% #属性防护超实用，但看起来像大号鱼鳞片,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_168",0,0,0,564,12179,0,0,0,0,0,0,8,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,装备,Equip,Jewelry,Amulet1,至福之像,至福之像,Idol of Bliss,至福の像,지복의 상,每回合自动恢复生命#自带回血功能，比吃维他命还有效,每回合自動恢復生命#自帶回血功能，比吃維他命還有效,Restores HP Each Round#Built-in HP recovery that works better than taking vitamins.,每回合自动恢复生命#自带回血功能，比吃维他命还有效,16000,8000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2010,"item_4,item_icon_169",0,0,0,565,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,装备,Equip,Jewelry,Amulet1,圣魔之像,聖魔之像,Idol of Sanctity,聖魔の像,성마의 상,每回合自动恢复魔法#自动回魔，比行动电源还实用,每回合自動恢復魔法#自動回魔，比行動電源還實用,Restores MP Each Round#Automatic MP recovery—more practical than a power bank.,每回合自动恢复魔法#自动回魔，比行动电源还实用,28000,14000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2011,"item_4,item_icon_170",0,0,0,566,12181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,装备,Equip,Jewelry,Amulet1,凝气之环,凝氣之環,Focus Ring,気凝りの環,응기의 고리,攻+6#气力增加二倍#气力格快速填满，让你的特殊技连发不断,攻+6#氣力增加二倍#氣力格快速填滿，讓你的特殊技連發不斷,"ATK+6#SP Gain x2#Fills your SP gauge fast, letting you use skills nonstop.",攻+6#气力增加二倍#气力格快速填满，让你的特殊技连发不断,6800,3400,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2012,"item_4,item_icon_171",0,0,0,567,12182,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,装备,Equip,Jewelry,Amulet1,魔操玉,魔操玉,Arcane Orb,魔操玉,마조옥,魔击力+17%／魔法命中+10%#威力和命中双重提升，让你成为魔法狙击手#职业限制:剑士、祭司、魔法师、翼战士、魔剑士,魔擊力+17%／魔法命中+10%#威力和命中雙重提升，讓你成為魔法狙擊手#職業限制:劍士、祭司、魔法師、翼戰士、魔劍士,"MATK+17%／MACC+10%#A double boost to power and accuracy, turning you into a Magic sniper.#Class:Swordsman, Priest, Mage, Winged Warrior, Spellblade",魔击力+17%／魔法命中+10%#威力和命中双重提升，让你成为魔法狙击手#职业限制:剑士、祭司、魔法师、翼战士、魔剑士,6800,3400,0,999,SwordMan|SwordMaster|SwordKing|Priest|PriestMaster|PriestPrincess|Magician|ElfMan|WingWarrior|WindWarrior|MagicSwordMan|DarkSwordMan|ElfQueen|HolyWingAvatar|DarkBladePrincess,NotUse,,"item_4,item_icon_172",0,0,0,568,12183,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,装备,Equip,Jewelry,Amulet1,白光之翼,白光之翼,Radiant Wing,白光の翼,백광의 날개,行动二次#一回合能移动两次，就像开了插件一样,行動二次#一回合能移動兩次，就像開了外掛一樣,"Act Twice#Take two actions in one turn, like turning on cheats.",行动二次#一回合能移动两次，就像开了插件一样,40000,20000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2013,"item_4,item_icon_173",0,0,0,569,12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,装备,Equip,Jewelry,Amulet1,幸运缎带,幸運緞帶,Lucky Ribbon,幸運のリボン,행운의 리본,经验2倍#成长速度飞快，朋友都被海放了,經驗2倍#成長速度飛快，朋友都被海放了,EXP x2#Grow at incredible speed and leave your friends in the dust.,经验2倍#成长速度飞快，朋友都被海放了,20000,10000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_174",0,0,0,570,12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
187,装备,Equip,Jewelry,Amulet1,彩霞的圣石,彩霞的聖石,Aurora Sacred Stone,彩霞の聖石,찬란한 성석,免疫全部异常状态#七彩光芒让你状态完美，但也让人嫉妒,免疫全部異常狀態#七彩光芒讓你狀態完美，但也讓人嫉妒,Immune to All Status Ailments#Its rainbow light keeps your status perfect—and makes everyone jealous.,免疫全部异常状态#七彩光芒让你状态完美，但也让人嫉妒,20000,10000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2015,"item_4,item_icon_175",0,0,0,571,12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,装备,Equip,Jewelry,Amulet1,黄金的圣杯,黃金的聖杯,Golden Chalice,黄金の聖杯,황금의 성배,金钱2倍#收入翻倍，让你可以买东买西，完全不心痛。,金錢2倍#收入翻倍，讓你可以買東買西，完全不心痛。,"Gold x2#Doubles your income, so you can buy whatever you want without a second thought.",金钱2倍#收入翻倍，让你可以买东买西，完全不心痛。,20000,10000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_176",0,0,0,572,12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
189,装备,Equip,Jewelry,Amulet1,追风之羽,追風之羽,Gale Feather,追風の羽根,추풍의 깃털,移动距离+1#多一格移动力很实用，但方向感还是很差,移動距離+1#多一格移動力很實用，但方向感還是很差,"Move+1#One extra tile of movement is handy, though your sense of direction is still awful.",移动距离+1#多一格移动力很实用，但方向感还是很差,28000,14000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_177",0,0,0,573,12188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,装备,Equip,Jewelry,Amulet1,冥晦之轮,冥晦之輪,Umbral Ring,冥晦の輪,명회의 고리,移动后可使用魔法#打破移动限制，让你成为移动施法大师。,移動後可使用魔法#打破移動限制，讓你成為移動施法大師。,Can Use Magic After Moving#Breaks movement limits and turns you into a master of mobile casting.,移动后可使用魔法#打破移动限制，让你成为移动施法大师。,28000,14000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,2017,"item_4,item_icon_178",0,0,0,574,12189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,装备,Equip,Jewelry,Amulet1,奥义之证,奧義之證,Proof of Mastery,奥義の証,오의의 증표,攻击距离+1#多一格攻击距离，让你可以更安全地偷袭,攻擊距離+1#多一格攻擊距離，讓你可以更安全地偷襲,Attack Range+1#One extra tile of attack range lets you ambush more safely.,攻击距离+1#多一格攻击距离，让你可以更安全地偷袭,28000,14000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_179",0,0,0,575,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,装备,Equip,Jewelry,Amulet1,火红水晶,火紅水晶,Scarlet Crystal,火紅の水晶,불꽃 수정,抗火+32%#抗火属性免疫效果显著，但夏天还是会流汗,抗火+32%#抗火屬性免疫效果顯著，但夏天還是會流汗,"Fire RES+32%#Its Fire resistance is highly effective, though you'll still sweat in summer.",抗火+32%#抗火属性免疫效果显著，但夏天还是会流汗,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_180",0,0,0,576,12191,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,装备,Equip,Jewelry,Amulet1,穹苍之炼,穹蒼之鍊,Azure Chain,蒼穹の鎖,창공의 사슬,移动距离+1#攻击距离+1#移动后可使用魔法#全方位强化的顶级配备，让你像老鹰一样翱翔战场#职业限制:祭司、剑士、魔法师、翼战士、魔剑士,移動距離+1#攻擊距離+1#移動後可使用魔法#全方位強化的頂級配備，讓你像老鷹一樣翱翔戰場#職業限制:祭司、劍士、魔法師、翼戰士、魔劍士,"Move Range+1#Attack Range+1#Can Use Magic After Moving#Top-tier all-around gear that lets you soar across the battlefield like an eagle.#Class:Priest, Swordsman, Mage, Winged Warrior, Spellblade",移动距离+1#攻击距离+1#移动后可使用魔法#全方位强化的顶级配备，让你像老鹰一样翱翔战场#职业限制:祭司、剑士、魔法师、翼战士、魔剑士,120000,60000,0,999,Priest|PriestMaster|PriestPrincess|SwordMan|SwordMaster|SwordKing|Magician|ElfMan|WingWarrior|WindWarrior|DarkSwordMan|SwordMan|ElfQueen|HolyWingAvatar|DarkBladePrincess,NotUse,2018,"item_4,item_icon_181",0,0,0,1938,12192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,装备,Equip,Jewelry,Amulet1,湛蓝水晶,湛藍水晶,Azure Crystal,蒼碧の水晶,푸른 수정,抗水+34%#抗水属性效果显著，终于不怕被水球砸了,抗水+34%#抗水屬性效果顯著，終於不怕被水球砸了,Water RES+34%#Its Water resistance is highly effective—now you finally don't have to fear water balloons.,抗水+34%#抗水属性效果显著，终于不怕被水球砸了,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_182",0,0,0,2502,12193,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,装备,Equip,Jewelry,Amulet1,琥珀水晶,琥珀水晶,Amber Crystal,琥珀の水晶,호박 수정,抗土+32%#土属性攻击对你来说轻如鸿毛，攻击都像在搔痒一样,抗土+32%#土屬性攻擊對你來說輕如鴻毛，攻擊都像在搔癢一樣,"Earth RES+32%#Earth attacks feel as light as feathers, like nothing more than a tickle.",抗土+32%#土属性攻击对你来说轻如鸿毛，攻击都像在搔痒一样,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_183",0,0,0,2503,12194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,装备,Equip,Jewelry,Amulet1,翠绿水晶,翠綠水晶,Emerald Crystal,翡翠の水晶,비취 수정,抗风+34%#有了它，让龙卷风也变成春天脸庞的微风。,抗風+34%#有了它，讓龍捲風也變成春天臉龐的微風。,"Wind RES+34%#With this, even a tornado feels like a spring breeze on your face.",抗风+34%#有了它，让龙卷风也变成春天脸庞的微风。,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_184",0,0,0,2504,12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,装备,Equip,Jewelry,Amulet1,暗黑水晶,闇黑水晶,Dark Crystal,暗黒の水晶,암흑 수정,抗心灵+30%#心灵法术对你来说都是小case，大概像碎碎念程度,抗心靈+30%#心靈法術對你來說都是小case，大概像碎碎念程度,Mind RES+30%#Mind Magic is no big deal to you—about as threatening as mild nagging.,抗心灵+30%#心灵法术对你来说都是小case，大概像碎碎念程度,6000,3000,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_185",0,0,0,2505,12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,装备,Equip,Jewelry,Amulet1,赤蓝结晶,赤藍結晶,Crimson-Azure Core,赤藍の結晶,적청색 결정,火、水抗力+24% #红蓝双色的神奇水晶，让冰火两重天都不怕,火、水抗力+24% #紅藍雙色的神奇水晶，讓冰火兩重天都不怕,Fire/Water RES+24%#A magical red-and-blue crystal that protects you from both fire and ice.,火、水抗力+24% #红蓝双色的神奇水晶，让冰火两重天都不怕,7000,3500,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_186",0,0,0,2506,12197,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,装备,Equip,Jewelry,Amulet1,褐红结晶,褐紅結晶,Umber-Scarlet Core,褐紅の結晶,적갈색 결정,土、火抗力+25% #土系的厚实配火系的热烈，让你变成活体防火墙,土、火抗力+25% #土系的厚實配火系的熱烈，讓你變成活體防火牆,Earth/Fire RES+25%#The solidity of Earth and the heat of Fire turn you into a living firewall.,土、火抗力+25% #土系的厚实配火系的热烈，让你变成活体防火墙,7000,3500,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_187",0,0,0,2507,12198,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,装备,Equip,Jewelry,Amulet1,火青结晶,火青結晶,Flame-Cyan Core,火青の結晶,화청 결정,火、风抗力+22% #双属性抗性让你在火海狂风中如沐春风,火、風抗力+22% #雙屬性抗性讓你在火海狂風中如沐春風,Fire/Wind RES+22%#Dual-element resistance lets you stay at ease amid blazing flames and wild winds.,火、风抗力+22% #双属性抗性让你在火海狂风中如沐春风,7000,3500,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_188",0,0,0,2508,12199,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,装备,Equip,Jewelry,Amulet1,黔红结晶,黔紅結晶,Black-Scarlet Core,黔紅の結晶,검붉은 결정,火、心灵抗力+24% #烈焰与心灵的双重防护，攻击都束手无策,火、心靈抗力+24% #烈焰與心靈的雙重防護，攻擊都束手無策,Fire/Mind RES+24%#Dual protection against flame and mind leaves attacks powerless.,火、心灵抗力+24% #烈焰与心灵的双重防护，攻击都束手无策,7000,3500,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_189",0,0,0,2509,12200,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,装备,Equip,Jewelry,Amulet1,蓝褐结晶,藍褐結晶,Azure-Umber Core,藍褐の結晶,청갈색 결정,土、水抗力+26%#有了它，让你在双元素夹攻中游刃有余,土、水抗力+26%#有了它，讓你在雙元素夾攻中游刃有餘,"Earth/Water RES+26%#With this, you can handle assaults from both Elements with ease.",土、水抗力+26%#有了它，让你在双元素夹攻中游刃有余,7000,3500,0,999,SwordMan|SwordMaster|SwordKing|BowMan|BowMaster|Priest|PriestMaster|PriestPrincess|Thief|Assassin|Magician|ElfMan|WingWarrior|WindWarrior|BeastWarrior|CrazyWarrior|MagicSwordMan|DarkSwordMan|BowKing|ImperialAssassin|ElfQueen|HolyWingAvatar|BeastSoulOverlord|DarkBladePrincess,NotUse,,"item_4,item_icon_190",0,0,0,2510,12201,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
